lastmodified	id	title	abstract	speakers_name	location_name	location_id	day	date	start	end	duration	language	experiencelevel	track	type	url	slides_pdflink	slides_pptlink	slides_keylink	slides_slideshare	recordings_youtube	recordings_vimeo	recordings_oggtheora	recordings_mpeg4video	recordings_oggvorbis	recordings_mpeg4audio	recordings_mp3audio
03.05.2013 00:00:00	1374	Digitaldarwinismus – Warum gibt es keine digitalen Bananen?	Warum gibt es keine digitalen Bananen? Wieso simulieren E-Books das Blättern von Papier? Steht der Untergang des gebundenen Buches bevor und wann endlich druckt sich jeder seine eigene, ergonomische Klobrille mit Orwell-Zitaten auf dem Deckel? Mit dem Analogen sind wir aufgewachsen. Das Digitale war immer neu und spannend. Nun ist es auch alltäglich geworden. Während das Analoge über seine Marginalisierung jammert und sich als Opfer der Digitalisierung darstellt, klammert sich das Digitale an Regeln, Formen und Nutzungsarten des Analogen. Aus Gewohnheit wird Stillstand. Das aber ist langweilig. Ein perfekter Nährboden für Innovationen. Es ist Zeit, dass das Analoge sich neu entdeckt. Es ist Zeit, dass sich das Digitale emanzipiert. In unserem Vortrag schlüpfen wir in die Rollen von Analog und Digital. Wir spotten, streiten, entwickeln Ideen und führen das bittere Scheingefecht zu Ende. Mal sehen, wer gewinnt!	Marcel-André Casasola Merkle, Agnes Lison	stage 6	stage 6	2	07.05.2013 00:00:00	07.05.2013 16:45:00	07.05.2013 17:45:00	60	German	Beginner	business & innovation	Vortrag						http://youtube.com/watch?v=-s5WvYQEr0Y						
03.05.2013 00:00:00	1933	Six degrees of Wikipedia	Bei der Game-Show "Six degrees of Wikipedia" stellen die TeilnehmerInnen unter Beweis, wie viele Nächte sie in ihrem Leben bereits damit verbracht haben, sich vom 30-jährigen Krieg zu einer seltenen Kaktusart durchzuhangeln. Zwei TeilnehmerInnen treten jeweils gegeneinander an. Ihnen wird ein Startbegriff vorgegeben, sowie ein Ziel. Nun müssen sie sich so schnell wie möglich, aber auch so kreativ wie möglich durch hangeln, dürfen dabei weder den Back-Button noch die Kategorie-Links verwenden. Punkte werden jeweils für die Geschwindigkeit, als auch für den kreativsten Weg vergeben, wobei das Publikum über letzteren abstimmen darf. Das Publikum darf durch hineinrufen helfen oder verwirren, wird zudem durch die Abstimmung involviert. Das Zeit-Element sorgt für zusätzliche Action.	Sebastian Vollnhals, Julian Finn	stage 6	stage 6	2	07.05.2013 00:00:00	07.05.2013 18:00:00	07.05.2013 19:00:00	60	German	Beginner	re:publica	Aktion												
03.05.2013 00:00:00	7464	Citizen Desk: Rewarding Reporting	Transparent elections, transparent newsrooms. Citizen Desk is a free, open tool developed in Mozambique that aids and rewards citizen reporting where it is needed most. Its story started at re:publica 12, then it won the African News Innovation Challenge and now, one year later, it's about to be deployed to report on national voter registration.	Adam Thomas	Global Innovation Lounge	Global Innovation Lounge	2	07.05.2013 00:00:00	07.05.2013 08:30:00	07.05.2013 09:00:00	30	English	Beginner	business & innovation	Vortrag												
03.05.2013 00:00:00	6183	Why a charitable foundation supports tech hubs in Africa and the fantastic social projects coming out of them	Tech hubs are springing up across Africa and Indigo Trust is supporting 12 of them. We believe that the best solutions to Africa's challenges will be devised by Africans. Come and find out about why we support tech hubs and how they are beginning to achieve financial sustainability. You'll also learn about some of the fantastic projects coming out of them in sectors as far ranging as transparency and accountability, education and agriculture and about the role of charitable foundations in supporting both hubs and the tech for social change projects which they help to foster.	Loren Treisman	Global Innovation Lounge	Global Innovation Lounge	2	07.05.2013 00:00:00	07.05.2013 09:15:00	07.05.2013 09:45:00	30	English	Beginner	business & innovation	Vortrag												
03.05.2013 00:00:00	6400	Beyond lifestyle businesses - Creating world class software companies from Africa that compete globally.	tba	Michael Szymanski	Global Innovation Lounge	Global Innovation Lounge	2	07.05.2013 00:00:00	07.05.2013 09:45:00	07.05.2013 10:15:00	30	English	Beginner	business & innovation	Vortrag												
03.05.2013 00:00:00	7097	New Approaches to Usability Engineering for Mobiles through Tech-hubs?	Mobile technologies became the most important platform of access to information and communication all over the world. But technology for people requires interfaces that people can understand. Good usability is the major success factor to make mobile apps accessible to everybody. Tech hubs serve as a multiplier for community-based knowledge in their cultural context. They work interdisciplinary and peer-based and can serve as the breeding ground for new user centered design approaches. We invite you to a discussion about how tech-hubs can offer support in usability engineering and usability testing.	Oliver Petzoldt, Katrin Proschek, Jörn Schultz, Markos Lemma	Global Innovation Lounge	Global Innovation Lounge	2	07.05.2013 00:00:00	07.05.2013 10:30:00	07.05.2013 11:30:00	60	English	Beginner	science & technology	Diskussion												
03.05.2013 00:00:00	5968	Recycling Road Show	tba	Jay Cousins	Global Innovation Lounge	Global Innovation Lounge	2	07.05.2013 00:00:00	07.05.2013 11:45:00	07.05.2013 12:00:00	15	English	Beginner	culture	Aktion												
03.05.2013 00:00:00	5969	Hackidemia - changing the world through play	tba	Jay Cousins, Stefania Druga	Global Innovation Lounge	Global Innovation Lounge	2	07.05.2013 00:00:00	07.05.2013 12:15:00	07.05.2013 12:30:00	15	English	Beginner	science & technology	Aktion												
03.05.2013 00:00:00	6018	Networking Experimental Labs - a Brazilian Experience	Felipe Fonseca researches collective creativity and innovation for social change based on free/open knowledge. Since 2010 he maintains Rede//Labs, an open platform to investigate networked experimental labs in the Brazilian and international contexts. 	Felipe Fonseca	Global Innovation Lounge	Global Innovation Lounge	2	07.05.2013 00:00:00	07.05.2013 13:00:00	07.05.2013 13:30:00	30	English	Beginner	research & education	Vortrag												
03.05.2013 00:00:00	5706	(h)activating OPEN ICT4D	How do open forms of media and technology intersect with activist and grass-roots methodologies to create sustainability? How are Open ICTs being implemented to help cement peaceful development in regions of rapid socio-political or post-conflict transformation? From a multi-disciplinary viewpoint in which artists, technologists and researchers collaborate on new forms of social enterprise and innovation, the potential scenarios for strengthening empowerment and active participation in what may still be very fragile civil society structures can emerge. As part of a follow-up discussion on the #OSJUBA initiative for the 'Open Sourcing of South Sudan' the Global Hub presents a lounge discussion on the possibilities and pitfalls of ICT (h)activism in the context of international development featuring: Irene Agrivina / HONF (Indonesia) Felipe Fonseca / MetaReciclagem (Brazil) Lagu Stephen Samuel / Kapital Movie (South Sudan) Eugenio Tisselli / Sauti ya Wakulima (Tanzania) Introduced by Stephen Kovats (r0g_agency / #OSJUBA) and moderated by (TBC) Anne Roth (Tactical Tech Collective)	Irene Agrivina, Lagu Stephen Samuel, Felipe Fonseca, Anne Roth, Eugenio Tisselli, Stephen Kovats	Global Innovation Lounge	Global Innovation Lounge	2	07.05.2013 00:00:00	07.05.2013 14:15:00	07.05.2013 15:15:00	60	English	Beginner	politics & society	Vortrag												
03.05.2013 00:00:00	7099	Stop! Hackertime!	tba	Jay Cousins	Global Innovation Lounge	Global Innovation Lounge	2	07.05.2013 00:00:00	07.05.2013 15:30:00	07.05.2013 16:30:00	60	English	Beginner	science & technology	Workshop												
03.05.2013 00:00:00	6208	B1	tba		workshop B	workshop B	2	07.05.2013 00:00:00	07.05.2013 09:15:00	07.05.2013 10:15:00	60	German	Beginner	re:campaign	Vortrag												
03.05.2013 00:00:00	6214	B2	tba		workshop B	workshop B	2	07.05.2013 00:00:00	07.05.2013 10:30:00	07.05.2013 11:30:00	60	German	Beginner	re:campaign	Vortrag												
03.05.2013 00:00:00	6233	B3	tba		workshop B	workshop B	2	07.05.2013 00:00:00	07.05.2013 11:45:00	07.05.2013 12:45:00	60	German	Beginner	re:campaign	Vortrag												
03.05.2013 00:00:00	6237	B4	tba		workshop B	workshop B	2	07.05.2013 00:00:00	07.05.2013 13:00:00	07.05.2013 14:00:00	60	German	Beginner	re:campaign	Vortrag												
03.05.2013 00:00:00	2010	Die Liga der Internet-Schurken – "Post Mortem" zum Superhelden-Comic des Digitale Gesellschaft e. V.	 Netzpolitische Themen, die die Zukunft der digitalen Gesellschaft bestimmen, sind oft kompliziert und für viele Menschen — selbst Politiker, Journalisten und Entscheider — schwer durchdringbar. Hier liegt die Motivation für das noch junge Superheldenuniversum des Digiges Comic mitsamt seiner bedrohlichen LIGA DER INTERNET-SCHURKEN, nämlich die grundsätzllichen Konfliktlinien in den netzpolitischen Debatten nach Vorbild der populären Superhelden der Verlage DC (SUPERMAN, BATMAN) und Marvel (SPIDER-MAN, X-MEN, AVENGERS) in visuell klar zuzuordnende Freund- und Feindbilder zu scheiden. Die Schurken im Digiges Comic sind der panzerköpfige AGENT A.C.T.A., der schimärenhafte TROY alias "Bundestrojaner", die nanobegabte DEEP PACKET INTRUDER, der Gedanken lesende und manipulierende ZENSOR, der Abmahnanwalt und Patent-Troll LAWSUIT LIZARD und ANTI-NEUTRON — die Ausgeburt eines komplett kontroll-süchtigen und unfreien Internets. Darüber schwebt als eine klandestine Überwachungsinstanz ALL-SEEYING EYE, wie sie sich in Form von der Vorratsdatenspeicherung durchzusetzen versucht. Doch es gibt auch die guten Superhelden: Diese Verteidiger der Freiheit sind die positive Emotionen und Energien bündelnde INIT und der ninja-artige DÆMON, der über Myriaden autarker Mini-Roboter verfügt. Sie verkörpern jeweils die netzpolitischen und die hacktivistische Seiten der Netzgemeinde. Mit der popkulturellen Referenz auf das Superhelden-Genre und seine Gut-Böse-Schemata wird die notwendige Vereinfachung in der netzpolitischen Kampagne auch mit einem sympathischen Augenzwinkern präsentiert. Die Vereinnahmung des Superhelden-Motive für politische Anliegen ist dabei kein Novum, sondern im Gegenteil eine Rückkehr an die Wurzeln des Genres. Schon der ersten Generation der noch ganz jungen, meist aus New Yorker jüdischen Verhältnissen stammenden Superhelden-Schöpfer hatte sich vor dem Hintergrund der in die USA gekommenen Flüchtlinge das Unrechtssystem des NS-Regime als das logische Raison d’être für ihre Heldengeschichten aufgedrängt. Marvels frühe “Golden Age”-Superhelden der späten 1930er Jahre kämpften propagandistisch vor allem an der Heimatfront, um den isolationistisch geprägten und auch nicht gerade von antisemitischen Ressentiments freien US-Mainstream für einen Kriegseintritt der USA gegen Nazi-Deutschland zu gewinnen. Mein Vortrag gibt einen Einblick in die Grundüberlegungen bei der Konzeption der Superhelden im Kontext der Anti-ACTA-Kampagne, die konkreten Designentscheidungen bei der Figurenentwicklung bis hin zum Arbeitsprozess bei der Storyenwicklung und Zeichnungen. Als Ausblick möchte ich einige Möglichkeiten aufzeigen und diskutieren, wie mit den jetzt etablierten Superhelden-Figuren im weiteren netzpolitisches Campaigning betrieben werden kann. 	Gregor Sedlag	workshop B	workshop B	2	07.05.2013 00:00:00	07.05.2013 16:45:00	07.05.2013 17:15:00	30	German	Beginner	culture	Vortrag												
03.05.2013 00:00:00	841	Anwendungsorientierte Analyse volkstümlicher Lebensmittel in der politischen Berichterstattung, oder: Politiker, die in Bratwürste beißen	Wenn sich Politiker in Deutschland volksnah geben, lassen sie sich gerne mit bestimmten Symbolen fotografieren. Je nach politischer Ausrichtung und Lage der Wirtschaft, beziehungsweise der gesellschaftlichen Leitthemen, variieren diese. Doch in einer Pose haben sich fast alle Mächtigen fotografieren lassen: konzentriert in eine heiße Bratwurst beißend. Doch die Dinger sind immer heiß, unhandlich zu essen, und niemand sieht dabei gut aus. Eine große Herausforderung also für jeden wahlkämpfenden Politiker. Auf meinem Blog peoplebitingintobratwurst.tumblr.com sammle ich Fotos von bekannten und nicht prominenten Menschen, um die Berichterstattung über das Symbol Bratwurst zu analysieren. Dazu habe ich diverse Fotoarchive von Agenturen, Zeitungen und Stockfotoverlagen durchforstet. In meinem Vortrag möchte ich daher auf die Geschichte der Darstellung von Symbolen in der politischen Berichterstattung am Beispiel der Bratwurst eingehen und sie in einen halb satirischen, halb politikwissenschaftlichen Kontext setzen.	Constantin Alexander	workshop B	workshop B	2	07.05.2013 00:00:00	07.05.2013 17:15:00	07.05.2013 17:45:00	30	German	Beginner	media	Vortrag						http://youtube.com/watch?v=6Pu5agqAy_Q						
03.05.2013 00:00:00	6209	C1	tba		workshop C	workshop C	2	07.05.2013 00:00:00	07.05.2013 09:15:00	07.05.2013 10:15:00	60	German	Beginner	re:campaign	Vortrag												
03.05.2013 00:00:00	6230	C2	tba		workshop C	workshop C	2	07.05.2013 00:00:00	07.05.2013 10:30:00	07.05.2013 11:30:00	60	German	Beginner	re:campaign	Vortrag												
03.05.2013 00:00:00	6234	C3	tba		workshop C	workshop C	2	07.05.2013 00:00:00	07.05.2013 11:45:00	07.05.2013 12:45:00	60	German	Beginner	re:campaign	Vortrag												
03.05.2013 00:00:00	6238	C4	tba		workshop C	workshop C	2	07.05.2013 00:00:00	07.05.2013 13:00:00	07.05.2013 14:00:00	60	German	Beginner	re:campaign	Vortrag												
03.05.2013 00:00:00	2870	Embrace the Hate	Do you have a grudge against someone? An ex-lover? Your lecherous neighbour? That journalist who always writes those ill-researched articles? That politician who blatantly lies all the time? Or maybe that just that person who kept staring at you when you were just trying to eat your lunch on the bus? In this workshop, participants can shrug off those jaded ideas about how wrong it is to hate, let alone express it, and participate in a fun workshop scratching their political and personal itches. There will be inspiration on hand - showing how rage, anger and annoyance can be useful - and materials for participants to design a unique postcard addressed to their most hated person or institution. Whether you post your postcard or leave it in hanging in the Gallery of Catharsis is up to you. Inspired by Mr Bingo's art project, Hate Mail http://www.mr-bingo.org.uk/index.php?/root/hate-mail/ 	Faith Bosworth 	workshop C	workshop C	2	07.05.2013 00:00:00	07.05.2013 16:45:00	07.05.2013 17:15:00	30	English	Beginner	culture	Workshop												
